sessionsCount,sessionsWithMetricPercentage,sessionsWithoutMetricPercentage,pagesViews,subTotal,Url,Device,OS,metricName,averageScrollDepth,totalSessionCount,totalBotSessionCount,distinctUserCount,pagesPerSessionPercentage,totalTime,activeTime
1.0,0.0,100.0,0.0,0.0,2152,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2079,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,126,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2602,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,488,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2100,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,708,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1663,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3309,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,659,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3076,3,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3461,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2001,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2275,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1110,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2598,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2228,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2544,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1778,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,751,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3462,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2849,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1891,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3406,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2777,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2836,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1309,3,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2951,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1400,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2968,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,191,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,783,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1342,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,471,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1694,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1733,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2841,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1682,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2611,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3188,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2716,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2890,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1626,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2301,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,599,2,3,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1121,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2725,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1698,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1566,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,670,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,400,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1396,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2369,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3074,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,384,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3229,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2262,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2981,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,526,3,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1428,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1456,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3091,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,132,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2472,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,129,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1845,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1584,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,175,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2260,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1018,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3277,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2003,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2723,2,4,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1265,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,978,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2457,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2731,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,28,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,40,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1390,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2792,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2418,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,218,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1384,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1351,3,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,396,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,741,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1171,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2491,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,945,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1126,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2873,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,879,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2186,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2221,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3330,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2049,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,312,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,100,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,324,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1227,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1098,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1531,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,483,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1699,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2905,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2523,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1743,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,980,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2978,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1735,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,857,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,520,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2047,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2472,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2103,2,4,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2703,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1713,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1938,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2530,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2299,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1575,3,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1137,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2117,2,3,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2866,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,566,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,420,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3017,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2644,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,251,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,685,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,940,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2587,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1513,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1794,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3360,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2522,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,569,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2010,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,570,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2954,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1870,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2198,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3146,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1569,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,795,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2482,2,3,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2421,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,748,2,3,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,766,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2920,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3133,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2618,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,110,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,524,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1145,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2040,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1842,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2770,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,124,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3455,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1345,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3460,3,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2623,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1631,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2232,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3026,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,746,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2237,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2076,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3184,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2931,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2268,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,712,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,38,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,907,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3268,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1,0,4,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3011,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3178,3,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1178,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,925,3,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,246,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2509,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2225,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1565,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3453,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2595,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,906,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,301,3,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1500,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3437,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3025,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2022,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2660,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,234,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1917,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,380,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2105,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3172,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1119,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,389,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,658,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3425,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1262,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,920,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,299,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,990,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2520,2,4,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,397,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2066,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,309,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1091,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1210,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,539,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,263,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2913,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1625,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2637,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1183,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1523,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2458,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3337,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,758,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2744,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3430,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2949,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1263,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3401,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2107,2,4,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2682,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1202,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3298,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1240,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2711,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1281,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,134,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,788,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2387,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,999,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1083,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2020,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,166,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1093,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1824,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,472,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2311,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1599,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1383,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,4,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2976,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3237,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,500,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1911,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1926,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3200,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2720,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,959,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,677,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1600,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1897,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,749,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2312,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2888,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2192,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2329,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2607,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,221,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,618,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,212,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2209,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1162,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1092,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2335,2,3,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1576,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1637,3,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1439,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1684,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,693,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2600,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,969,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2982,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1363,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,804,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,567,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,864,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3166,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,562,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2689,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,941,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,392,3,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1925,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,346,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1113,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2242,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2565,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2476,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2566,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1385,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,916,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2781,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1322,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,532,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2420,2,3,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,674,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,142,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,239,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1744,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3044,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1878,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3312,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3067,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2053,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1792,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2163,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3130,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3161,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1399,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1188,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,131,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2551,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1781,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2475,2,4,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2865,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2016,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,21,3,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,154,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,870,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3379,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2758,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3392,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1746,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,905,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1254,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3405,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3463,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1714,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2870,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,385,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3455,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3293,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1532,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2253,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1959,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1696,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2989,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1013,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1712,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,409,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,534,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,627,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,943,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,203,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1352,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1510,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2924,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2776,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1745,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,781,3,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2869,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1024,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,802,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1010,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3348,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2307,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2558,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3413,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,637,2,4,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2490,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,543,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1951,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1807,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2688,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2615,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2398,2,3,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1445,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1505,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1751,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2129,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1462,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2151,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3265,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1504,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3288,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,810,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2212,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2585,2,4,1,,,,,,,
